IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
17,11,ATK,150447,,,,,17,11,ATK,150447,,,17,11,01,12,4,PM,13,0,0,0,0,,ROSEDALE,0089.3,24,55,2,1,110,E,2153,2,0,2,Y,TRACK 3,6,,1,AMT,002000,008,,AMT,002000,001,,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2669,11181,E78L,,0,0,0,0,E78L,1,6,110,13850,,24C005,0,000000,0,1,0,2,0,08,44,08,44,1,2,,1L,,,,269,,2017,0,0,0,0,0,0,BALTIMORE,005,,,,Y,CWR,,TRAIN 2153 OPERATING WITH LEAD POWER CAR E/2000 AND SIX CARS RECEIVED A BROKEN PANTOGRAPH ALARM AT M,P 89.3 ON NO. 3 TRACK AT RIVER INTERLOCKING.  THE BROKEN PANTOGRAPH ALARM WAS DUE TO A BROKEN STAINL,ESS STEEL INSULATED TUBE SUPPORT FRAME WITHIN SECTION BREAK ASSEMBLY.,,,,,,,,,,,,,0,39.306691,-76.504447,1,1,A,G,J,SOSS
17,07,CSX,000170060,,,,,17,07,CSX,000170060,,,17,07,06,5,50,PM,01,47,1,0,0,,CUMBERLAND,0175.3,24,73,3,1,007,E,Y292,4,0,7,Y,INSIDE CAB RUNAROUND,1,0000.0,2,FRR,000047,071,N,,,000,,2,0,0,0,0,0,0,0,0,0,64,0,35,0,0,1,0,8,0,0,81994,15000,H503,,0,0,0,0,H503,2,1,007,96994,,24C001,0,000000,0,1,0,1,0,01,51,01,51,1,2,,1L,,,,180,,2017,0,0,0,0,0,0,ALLEGANY,001,00,00,,N,OTH,000-000-000,Y29206  RCO YARD JOB WHILE SWITCHING OFF WR8  FAILED TO COMPLIANCE WITH RULE 5904.1 REMOTE CONTROL O,PERATION FOR KICKING CARS RESULTING IN A FRA REPORTABLE HUMAN FACTOR DERAILMENT.,,,,,,,,,,,,,,3,39.625216,-78.736373,2,5,,,,CUMBERLAND TERMINAL
17,10,MNNR,1017002,,,,,17,10,MNNR,1017002,,,17,10,10,6,0,AM,01,0,0,0,0,,ST PAUL,,27,34,4,1,005,E,JOB,3,469,7,Y,A19,1,,2,MNNR,000314,001,,,,000,,2,0,0,0,0,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,25540,1457,T310,,0,0,0,0,T310,2,1,005,26997,,27C123,0,000000,0,1,0,1,0,08,,08,,1,4,,3S,,,,195,,2017,0,0,0,0,0,0,RAMSEY,123,,,,N,OTH,000-000-000,YARD CREW WAS PULLING 7 CARS INTO A19 ON RAYMOND END OF THE YARD. THE CONNECTING ROD ON THE A19/A20,SWITCH BROKE CAUSING THE TWO LOCOMOTIVES TO DERAIL. THE ROD BREAK LIKELY DUE TO LOW HEEL JOINT.,,,,,,,,,,,,,,0,44.971986,-93.194175,2,5,K,,,SYSTEM
17,01,UP,0117TC005,,,,,17,01,CFI,INDUSTRY,,,17,01,20,12,55,PM,01,0,0,0,0,,INVER GROVE HEIGHTS,517.63,27,37,2,2,006,E,OCFR,2,1416,1,Y,CFI BULK TRACK,1,,4,CSXT,000531,001,,,,000,,2,0,0,0,0,2,0,0,0,0,25,0,0,0,0,1,0,0,0,0,770,23971,T314,,0,0,0,0,T314,4,1,006,24741,,27C037,0,000000,0,1,0,0,1,09,10,,,1,4,,1L,,,,202,,2017,0,0,0,0,0,0,DAKOTA,037,,,,N,OTH,,OCFRU-16 CREW WAS PULLING INTO CFI WITH THE FIRST CUT OF 25 TO SPOT WHEN THEY DERAILED DUE TO WORN S,"WITCH POINT ON INDUSTRY TRACK, CAUSING 2 LOCOMOTIVES AND ONE CAR TO DERAIL.  INDUSTRY MAINTAINED TRA",CK,,,,,,,,,,,,,0,44.796419,-93.044097,2,5,,,,ROSEPORT IND LD
17,08,CP,1000609389,,,,,17,08,BNSF,TC0817113,,,17,08,24,2,25,AM,13,11,0,0,0,,MINNEAPOLIS,11.6,27,59,4,2,006,E,1992,3,8215,1,Y,MAIN #1,4,42,1,CP,523248,001,Y,,,000,,0,0,0,2,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,H702,H403,0,0,0,0,H702,1,4,006,36936,,27C053,0,000000,0,2,0,1,0,02,40,02,40,1,4,,3,,,,413,,2017,0,0,0,0,0,0,HENNEPIN,053,00,00,,N,CWR,000-000-000,199-23 ARRIVED AT SHOREHAM YARD TO PERFORM A PICK UP AND SET OUT. WHILE ATTEMPTING TO SET OUT TO THE,"SOUTH LEAD, THE CONDUCTOR FAILED TO PROPERLY LINE AND VERIFY THE POSITION OF THE SOUTH LEAD SWITCH.",THIS RESULTED IN THE MOVEMENT TRAVELING DOWN AN UNDESIRED ROUTE ON THE WEST RUNNER TOWARD BNSF MAIN,"LINE, PASSING AND ABSOLUTE SIGNAL, AND RUNNING THRU A DUAL CONTROL SWITCH. BNSF REPORTS $25,700.00 S",WITCH DAMAGE.,,,,,,,,,,,0,45.016219,-93.260197,1,1,Q,,,STAPLES
17,07,UP,0717TC022,,,,,17,07,ZCLY,INDUSTRY,,,17,07,29,11,1,PM,01,0,0,0,0,,MADELIA,106.24,27,65,4,1,005,E,OMES,1,2940,1,Y,CRYSTAL VALLEY COOP,X,,4,PTEX,021229,016,N,,,000,,1,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,4,0,0,29620,1078,H704,,0,0,0,0,H704,4,X,005,30698,,27C165,0,000000,0,1,0,1,0,11,01,11,01,1,4,,1L,,,,493,,2017,0,0,0,0,0,0,WATONWAN,165,00,00,,N,OTH,000-000-000,OMESS-28 WAS PULLING FROM THE CRYSTAL VALLEY COOP ELEVATOR WHEN CARS 16-19 WERE CAUSED TO DERAIL AFT,ER MAKING A FACING POINT MOVE OVER A FACILITY CROSSOVER SWITCH THAT HAD BEEN PREVIOUSLY RUN THROUGH.,"THE CREW COUPLED THE POWER INTO THE CARS AND PULLED THEM, THEY DID NOT PERFORM ANY SHOVING MOVEMEN",TS.  THE TRAILING WHEELS ON CAR PTEX21229 WERE THE FIRST TO TRAVERSE OVER THE SWITCH CAUSING IT AND,"THREE OTHER CARS TO DERAIL MOCX499273, MOCX412390, AND MOCX482148.  INDUSTRY MAINTAINS TRACKS",,,,,,,,,,,0,44.079211,-94.370007,2,5,,,,MANKATO SUB
17,08,UP,0817TC025,17,08,TCWR,TCW082117A,17,08,UP,0817TC025,,,17,08,21,3,25,PM,01,0,0,0,0,,MINNEAPOLIS,8.5,27,70,2,2,000,,,3,0,,,YARD 001,1,,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31968,H511,,0,0,0,0,H511,2,1,008,37336,,27C053,0,000000,0,0,0,0,0,,,,,1,4,,1L,,,,128,,2017,0,0,0,0,0,0,HENNEPIN,053,,,,,OTH,000-000-000,TWIN CITIES AND WESTERN RAILROAD DELIVERY CREW WAS PULLING THROUGH 1 TRACK AND DERAILED 11 CARS.  TC,"WR EQUIPMENT DAMAGE = $3,000",,,,,,,,,,,,,,,44.982941,-93.228287,2,5,K,,,MIDWAY BNSF
17,04,OTVR,OTV267017D,,,,,17,04,OTVR,OTV267017D,,,17,04,09,3,15,AM,01,0,0,0,0,,FERGUS FALLS,53.7,27,45,4,2,010,E,G FR,3,15576,1,Y,SINGLE MAIN TRACK,1,1.763,4,BNSF,479702,085,Y,,,000,,2,0,0,1,0,0,0,0,0,0,109,0,0,0,0,8,0,0,0,0,396462,15000,T001,,0,0,0,0,T001,4,1,010,411462,,27C111,0,000000,0,2,0,1,0,07,45,,15,1,4,,3L,,,,250,,2017,0,0,0,0,0,0,OTTER TAIL,111,00,00,,N,OTH,000-000-000,"AS TRAIN WAS MOVING IN THE EASTWARD DIRECTION, THE TRAIN WENT INTO EMERGENCY. UOPN INSPECTION, CREW",FOUND SEVERAL CARS DERAILED AND TIPPED OVER ON THEIR SIDE AND OTHERS DERAILED AND LEANING. EXTENSIVE,TRACK DAMAGE WAS CAUSED BY THE ACCIDENT/INCIDENT.,,,,,,,,,,,,,0,46.292492,-96.153749,2,5,,,,FOXHOME
17,07,UP,0717TC011,17,07,CP,1000590260,17,07,UP,0717TC011,,,17,07,16,1,11,PM,01,0,0,0,0,,MANKATO,2.5,27,82,2,1,000,,,3,0,,,MANKATO WEST IND LD,1,,4,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469793,T001,,0,0,0,0,T001,4,1,009,630536,,27C013,0,000000,0,0,0,0,0,,,,,1,4,,1L,,,,330,,2017,0,0,0,0,0,0,BLUE EARTH,013,,,,,OTH,000-000-000,"CP470E-16, EASTBOUND, WAS TRAVERSING THE WEST INDUSTRIAL LEAD AND AT 13:11 TRAIN WENT INTO EMERGENCY",RESULTING IN 12 DERAILED CARS.  DERAILMENT CAUSE WAS CROSS LEVEL BEING OFF DUE TO SUB GRADE FAILURE,".  THE POWER AND 40 CARS MADE IT OVER THE DERAILMENT LOCATION, AND THE FOLLOWING 12 CARS DERAILED.","CP EQUIPMENT DAMAGE = $160,743",,,,,,,,,,,,,44.153392,-94.052082,2,5,,,,DME MANKATO WEST IND
17,12,NSCR,NS2017001,,,,,17,12,BNSF,TC1217101,,,17,12,04,5,30,PM,09,0,0,0,0,,COON RAPIDS,21.80,27,20,4,2,079,E,A191,3,120,C,Y,MAIN TRACK 2,4,UNK,1,MNRX,000603,001,Y,,,000,,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30000,0,M402,,0,0,0,0,M402,1,4,079,30000,,27C003,0,000000,0,1,0,1,0,02,30,02,30,1,4,,3,,,,285,,2017,0,0,0,0,0,0,ANOKA,003,,,,Y,CWR,000-000-000,EASTBOUND TRAIN 1910 STRUCK A AUTOMOBILE THAT HAD DRIVEN ONTO THE TRACKS NEAR EGRET BLVD.  THE MOTOR,IST WAS CONFUSED AND MADE THE TURN OFF THE GRADE CROSSING ON TO THE TRACK THINKING IT WAS A ROAD.  W,"HEN THE MOTORIST FINALY STOPPED, THEY EXITED THEIR AUTOMOBILE PRIOR TO THE COLLISION.",,,,,,,,,,,,,0,45.156683,-93.302998,1,1,Q,,,STAPLES
17,11,MNNR,1117002,,,,,17,11,MNNR,1117002,,,17,11,08,12,45,PM,01,0,0,0,0,,WHITE BEAR LAKE,,27,30,2,1,000,E,CRAN,,0,9,Y,HUGO INDUSTRIAL LEAD,X,,4,MNNR,009011,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19000,0,M599,,0,0,0,0,M599,4,X,000,19000,,27C123,0,000000,0,1,0,0,0,05,45,,,1,4,,3S,,,,125,,2017,0,0,0,0,0,0,RAMSEY,123,,,,N,OTH,000-000-000,CRANE OPERATIOR WAS STATIONARY WHILE MOVING TIES WHEN THE EQUIPMENT RAISED UP AND DERAILED. DAMAGE O,CCURRED DURING RERAILING.,,,,,,,,,,,,,,0,45.071664,-93.023592,2,5,K,L,,SYSTEM
17,11,UP,1117KC003,,,,,17,11,UP,1117KC003,,,17,11,03,4,52,PM,01,0,0,0,0,,KANSAS CITY,278.9,29,50,2,1,005,R,YKS8,4,2786,7,Y,YARD 003,1,,2,TTGX,852266,032,N,TTGX,852266,032,N,2,0,0,0,0,0,0,0,0,0,10,0,41,0,0,0,0,2,0,0,5858,4884,E07C,M404,0,0,0,0,E07C,2,1,005,10742,,29C047,0,000000,0,1,0,1,0,08,53,08,52,1,6,,1L,,,,160,,2017,0,0,0,0,0,0,CLAY,047,00,00,,N,OTH,000-000-000,"YKS78-03, LEAD LOCOMOTIVE UP1764, WAS PULLING OUT OF TRACK MAIN 3 IN THE YARD WHEN THEY DERAILED TWO","CARS DUE TO BROKEN HAND BRAKE, CAUSING A TRACK OBSTRUCTION.",,,,,,,,,,,,,,0,39.122331,-94.514646,2,5,K,,,K C METRO NEFF YD
