IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
08,02,UP,0208NP027,,,,,08,02,UP,0208NP027,,,08,02,27,3,40,AM,12,0,0,0,0,NORTH PLATTE,MORRILL,158.3,31,28,4,2,000,R,UP63,3,0,8,Y,YARD,2,,2,UP,006345,001,N,,,000,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38248,0,H306,H302,0,0,0,0,H306,2,2,018,182084,,31C157,0,000000,0,1,0,0,0,05,40,,,1,6,,1L,,NORTH,N,164,,2008,0,0,0,0,0,0,SCOTTS BLUFF,157,00,00,,N,,,SWITCH CREW MAKING UNIT MOVES.  ENGINEER ON UP6345 STOPPED FOULING TRACKS 6 AND 7.  OPERATOR ON UP81,40 CAME OUT OF TRACK 7 RAN INTO SIDE OF UP6345 DERAILING UP8140.,,,,,,,,,,,,,,0,0,0,,,,,,
08,01,UP,0108LK025,,,,,08,01,UP,0108LK025,,,08,01,16,12,25,AM,01,0,0,0,0,NORTH LITTLE ROCK,STUTTGART,232.0,05,34,4,1,005,E,MJBN,4,11583,7,Y,YARD,1,,2,SIRX,476084,072,Y,,,000,,2,0,0,0,0,0,0,0,0,0,62,0,13,0,0,3,0,0,0,0,19376,17895,M405,,0,0,0,0,M405,2,1,005,37271,,05C001,0,000000,0,1,0,1,0,11,25,11,25,1,5,,1L,,NORTH,N,99,,2008,0,0,0,0,0,0,ARKANSAS,001,00,00,,N,,,MJBNL-15 WAS PULLING THROUGH CROSSOVER INTO THE PASSOVER TOWARD THE MAIN LINE WHEN 3 CARS DERAILED.,,,,,,,,,,,,,,,0,0,0,,,,,,
08,10,BNSF,CA1008100,,,,,08,10,BNSF,CA1008100,,,08,10,04,10,38,PM,01,0,0,0,0,CALIFORINA,SAN DIEGO,,06,65,4,2,003,R,VSDG,4,4386,1,Y,9804,1,,2,TTGX,941570,031,Y,,,000,,4,0,0,0,0,0,0,0,0,0,59,0,0,0,0,7,0,0,0,0,184035,60000,H503,,0,0,0,0,H503,2,1,003,244035,,06C073,0,000000,0,1,0,1,0,01,38,01,38,1,7,,1L,,CALIFO,L,146,,2008,0,0,0,0,0,0,SAN DIEGO,073,00,00,,N,,,TRAIN V-SDGVL01-04 PULLING WEST OUT OF TRACK 9804 IN SAN DIEGO YARD WHEN SIX CARS DERAILED.  WENT IN,"TO EMERGENCY.  NO HAZARDOUS MATERIALS LEAKING,",,,,,,,,,,,,,,0,0,0,,,,,,
08,11,BNSF,CA1108107,,,,,08,11,BNSF,CA1108107,,,08,11,01,3,45,PM,11,5,0,0,0,CALIFORNIA,HOBART,144.7,06,69,2,2,001,E,SLHA,3,7804,1,Y,MAIN TRACK,3,0.00,1,BNSF,005369,003,,BNSF,005369,003,,4,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,26000,0,E73L,,0,0,0,0,E73L,1,3,001,26000,,06C037,0,000000,0,1,0,1,0,04,44,04,44,1,7,,1L,,CALIFO,L,216,,2008,0,0,0,0,0,0,LOS ANGELES,037,,,,N,,,S LHACL01-01 REPORTED 3RD LOCOMOTIVE BNSF 5369 ON FIRE AT MP 144.7 NEAR HOBART YARD.  CREW REQUESTED,"FIRE DEPARTMENT.  FIRE DEPARTMENT PUT OUT THE FIRE, BUT REPORTED DIESEL FUEL LEAK WHICH WOULD REQUI",RED REMEDIATION.,,,,,,,,,,,,,0,0,0,,,,,,
08,11,BNSF,CA1108108,,,,,08,11,BNSF,CA1108108,,,08,11,14,5,10,PM,02,0,0,0,0,CALIFORNIA,LOS ANGELES,,06,75,3,1,000,R,YLAC,4,0,8,Y,4770,1,NA,2,BNSF,007638,001,,,,000,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53100,0,H607,H212,0,5,0,5,H607,2,1,011,71300,,06C037,3,000000,0,1,0,1,1,01,11,01,11,1,7,,1L,,CALIFO,N,187,,2008,0,3,0,0,0,0,LOS ANGELES,037,00,00,,N,,,"Y-LAC5581-14, LIGHT ENGINES, WAS SHOVING EASTBOUND ON INDUSTRY LEAD WHEN THEY COLLIDED HEAD-ON WITH","WESTBOUND Y-LAC2091-14, LIGHT ENGINES, WHICH WAS STOPPED AWAITING SIGNAL AT CP EASTERN.",,,,,,,,,,,,,,0,0,0,,,,,,
08,12,BNSF,GC1208109,,,,,08,12,BNSF,GC1208109,,,08,12,19,10,30,AM,12,1,1,0,0,GULF,TEAGUE,,48,70,2,2,007,E,RGFC,2,0,7,Y,208,1,,2,DOWX,079647,011,N,,,000,,1,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,12459,0,H318,,0,0,0,0,H318,2,1,007,12459,,48C161,0,000000,0,1,0,1,1,04,30,04,30,1,5,,1L,,GULF,N,162,,2008,0,0,0,0,0,0,FREESTONE,161,,,,N,,,"R-GFC8141-19, WHILE SWITCHING CARS TO 208 AND 213 TRACKS, ALLOWED ONE CAR IN TRACK 208 TO ROLL BACK","IN FOUL OF 213 TRACK SWITCH, RESULTING IN SIDESWIPE OF 2 CARS.",,,,,,,,,,,,,,0,0,0,,,,,,
08,05,BNSF,CO0508105,,,,,08,05,BNSF,CO0508105,,,08,05,05,4,20,PM,12,3,1,0,0,COLORADO,GRAND JUNCTION,,08,70,2,2,002,R,RCOL,4,2080,1,Y,741,1,,2,UTLX,200855,018,Y,,,000,,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,39255,5000,H306,,0,0,0,0,H306,2,1,002,62104,,08C049,0,000000,0,1,0,1,1,02,20,02,20,3,6,,1L,,COLORA,N,385,,2008,0,0,0,0,0,0,GRAND,049,00,00,,N,,,"THE BRAKEMAN, WAS MAKING A COUPLING AT THE EAST END OF 741 TRACK IN THE GRAND JUNCTION DEPOT YARD.","AFTER MAKING THE COUPLING, HE BEGAN A SHOVE MOVE WITH CARS AHEAD OF THE ENGINE WESTWARD IN 741 TRACK",.  HE DID NOT MAKE AN ATTEMPT TO WALK DOWN TO THE WEST END OF THE SHOVE.  THIS RESULTED IN IMPACTING,THE SIDE OF A CUT OF CARS STANDING ON THE 742 LEAD.  NO HAZARDOUS MATERIALS LEAKING.,,,,,,,,,,,,0,0,0,,,,,,
08,05,BNSF,CO0508105,,,,,08,05,BNSF,CO0508105,,,08,05,05,4,20,PM,12,2,2,0,0,COLORADO,GRAND JUNCTION,,08,70,2,2,000,R,,,0,6,N,741,1,,2,TOTX,001011,016,Y,,,000,,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,17849,0,H306,,0,0,0,0,H306,2,1,002,62104,,08C049,0,000000,0,0,0,0,0,,,,,1,6,,1L,,COLORA,N,385,,2008,0,0,0,0,0,0,GRAND,049,00,00,,N,,,"THE BRAKEMAN, WAS MAKING A COUPLING AT THE EAST END OF 741 TRACK IN THE GRAND JUNCTION DEPOT YARD.","AFTER MAKING THE COUPLING, HE BEGAN A SHOVE MOVE WITH CARS AHEAD OF THE ENGINE WESTWARD IN 741 TRACK",.  HE DID NOT MAKE AN ATTEMPT TO WALK DOWN TO THE WEST END OF THE SHOVE.  THIS RESULTED IN IMPACTING,THE SIDE OF A CUT OF CARS STANDING ON THE 742 LEAD.  NO HAZARDOUS MATERIALS LEAKING.,,,,,,,,,,,,0,0,0,,,,,,
08,06,BNSF,CO0608104,,,,,08,06,BNSF,CO0608104,,,08,06,08,9,0,PM,12,0,0,0,0,COLORADO,DENVER,,08,63,3,1,002,R,YDEN,3,0,7,Y,129,1,,2,BNSF,002513,001,,,,000,,2,0,0,0,0,0,0,0,0,0,23,0,19,0,0,0,0,0,0,0,9475,0,H307,,0,0,0,0,H307,2,1,002,16706,,08C031,0,000000,0,0,0,0,2,,,,,1,6,,1L,,COLORA,N,389,,2008,0,0,0,0,0,0,DENVER,031,00,00,,N,,,RCO CREW Y DEN2062 08A OPERATING WITH 2 OCU''S WAS STRETCHING TRACK TO ENSURE CARS COUPLED WHEN STRUC,K SIDE OF LIGHT ENGINE CONSIST ON SWITCH LEAD.  CONTROLLING RCO WAS 14 CARS INTO TRACK TO MAKE COUPL,ING BEFORE STRETCHING TRACK.  LIGHT LOCOMOTIVE CONSIST R COL8052 08T STOPPED ON LEAD WHEN IT WAS NOT,ICED RCO CONSIST WAS MOVING TOWARDS THEM FROM TRACK 129.  NO HAZARDOUS MATERIALS LEAKING.,,,,,,,,,,,,3,0,0,,,,,,
08,06,BNSF,CO0608106,,,,,08,06,UP,0608DV013,,,08,06,18,6,45,AM,01,0,0,0,0,COLORADO,FOUNTAIN,87.0,08,64,2,1,014,R,CCAM,3,17222,1,Y,MAIN NO 1,4,0.00,1,TGNX,031385,066,Y,,,000,,2,0,0,2,0,0,0,0,0,0,120,0,0,0,0,11,0,0,0,0,538146,0,T207,,0,0,0,0,T207,1,4,014,572487,,08C041,0,000000,0,1,0,1,0,07,45,07,45,1,6,,1L,,COLORA,JG,338,,2008,0,0,0,0,0,0,EL PASO,041,,,,N,,,"C-CAMSLP1-43A, MOVING AT RESTRICTED SPEED, PASSED SIGNAL 86.1, WHICH WAS CLEAR.  RECEIVED DRAG ALARM","AT THAT LOCATION AND TRAIN EXPERIENCED UDE.  INSPECTION BY CONDUCTOR FOUND 11 CARS DERAILED, 4 UPRI","GHT, 7 ON THE SIDE AND SPILLED.  CAUSE T-207 BROKEN RAIL DETAILED FRACTURE.  BROKEN RAILS FOUND AT L",OCATION CAPTURED BY UPRR FOR ANALYSIS.,,,,,,,,,,,,0,0,0,,,,,,
08,07,BNSF,CO0708101,,,,,08,07,BNSF,CO0708101,,,08,07,01,4,40,AM,01,0,0,0,0,COLORDO,DENVER,,08,74,4,1,006,E,YDEN,1,0,7,Y,213,1,,2,TTAX,653629,007,Y,,,000,,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,91977,28000,H306,,0,0,0,0,H306,2,1,006,119977,,08C031,0,000000,0,0,0,0,2,,,,,1,6,,1L,,COLORD,NE,245,,2008,0,0,0,0,0,0,DENVER,031,,,,N,,,"Y-DEN3182-30A, WHILE DOUBLING OUTBOUND TRAIN, FAILED TO SHOVE IN PROPER DIRECTION.  SHOVED THROUGH R","ED SIGNAL AND SWITCH, THEN REVERSED WITHOUT CHECKING SWITCH, DERAILING 3 LOADED FIVE PACK INTERMODAL",CARS.  A RED SIGNAL VIOLATION DID NOT OCCUR.,,,,,,,,,,,,,3,0,0,,,,,,
08,03,BNSF,MT0308100,,,,,08,03,BNSF,MT0308100,,,08,03,07,10,10,AM,01,0,0,0,0,MONTANA,ETHRIDGE,1072.7,30,42,2,1,041,R,GULE,4,15880,1,Y,MAIN 1,4,038.62,1,BNSF,475730,070,Y,BNSF,475730,070,Y,2,0,0,0,2,0,0,0,0,0,111,0,0,0,0,1,0,0,0,0,1500,104000,E61C,,0,0,0,0,E61C,1,4,041,105500,,30C101,0,000000,0,1,0,1,0,04,15,04,15,1,8,,1L,,MONTAN,E,102,,2008,0,0,0,0,0,0,TOOLE,101,,,,N,,,"BROKEN WHEEL TREAD ON CAR CAUSING IT TO DERAIL FOR APPROXIMATELY 6 MILES, DAMAGING DETECTOR AND TRAC",K.,,,,,,,,,,,,,,0,0,0,,,,,,
08,03,BNSF,MT0308104,,,,,08,03,BNSF,MT0308104,,,08,03,25,4,30,AM,01,0,0,0,0,MONTANA,HAVRE,,30,28,1,4,007,E,HNTW,4,13802,1,Y,2605,1,,2,BNSF,429998,004,Y,BNSF,429998,004,Y,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,0,0,0,7901,30000,E40C,,0,0,0,0,E40C,2,1,007,37901,,30C041,0,000000,0,1,0,1,0,06,45,06,45,1,8,,1L,,MONTAN,N,144,,2008,0,0,0,0,0,0,HILL,041,00,00,,N,,,"H-NTWPAS9-22, WHILE MAKING A 26 CAR SETOUT AT HAVRE, DERAILED THREE LOADS OF WHEAT, ALL UPRIGHT, ON",THE YARD LEAD.  MAIN TRACK WAS NOT AFFECTED.,,,,,,,,,,,,,,0,0,0,,,,,,
08,06,BNSF,NE0608105,,,,,08,06,BNSF,NE0608105,,,08,06,12,4,10,PM,03,0,0,0,0,NEBRASKA,MELROSE,321.1,19,76,2,2,030,E,J980,3,0,9,Y,MAIN TRACK 2,4,057.96,1,XXXX,098020,001,,,,000,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201500,0,H607,,0,0,0,2,H607,1,4,030,274428,,19C135,2,000000,0,2,0,0,0,09,10,,,3,6,,1L,,NEBRAS,JG,303,,2008,0,2,0,0,0,0,MONROE,135,00,00,,N,,,NOTIFIED BY RCO OF BRANDT ROAD RAILER ( WITH LOAD OF BALLAST) STRIKING THE REAR END OF C NAMCXE0 29,AT MP 321.1 ON MT 2.  TRAIN WAS STOPPED WAITING FOR CLEAR BLOCK TO PROCEED UP THE HILL.  ROAD RAILER,"CAME AROUND A BLIND, LEFT HANDED CURVE BEFORE STRIKING REAR OF TRAIN NO HAZARDOUS MATERIALS RELEASI",NG.,,,,,,,,,,,,0,0,0,,,,,,
08,06,BNSF,NE0608106,,,,,08,06,BNSF,NE0608106,,,08,06,11,3,42,AM,01,0,0,0,0,NEBRASKA,FREMONT,29.9,31,60,4,2,021,R,GNOY,2,12891,1,Y,SINGLE MAIN TRACK,2,032.03,1,UMPX,487311,069,Y,UMPX,487311,069,Y,3,0,0,0,0,0,0,0,0,0,107,0,0,0,0,1,0,0,0,0,5883,5000,E68C,,0,0,0,0,E68C,1,2,021,10883,,31C053,0,000000,0,1,0,1,0,07,12,07,12,1,6,,1L,,NEBRAS,J,84,,2008,0,0,0,0,0,0,DODGE,053,,,,N,,,"DERAILED UMPX 487311 A END WITH R4, LEADING WHEEL BECAME LOOSE AND UNSEATED ON AXLE.",,,,,,,,,,,,,,,0,0,0,,,,,,
08,06,BNSF,NE0608107,,,,,08,06,BNSF,NE0608107,,,08,06,14,5,45,PM,01,1,1,0,0,NEBRASKA,LINCOLN,,31,75,2,1,007,E,YLIN,3,0,7,Y,751,1,,2,BN,460310,005,N,,,000,,1,0,0,0,0,0,0,0,0,0,5,0,17,0,0,2,0,4,0,0,7213,2000,T314,,0,0,0,0,T314,2,1,007,9213,,31C109,0,000000,0,0,0,1,1,,,02,05,1,6,,1L,,NEBRAS,N,241,,2008,0,0,0,0,0,0,LANCASTER,109,,,,N,,,Y LIN2042-14A CREW WAS PULLING OUT OF THE BOWL GOING THROUGH THE NORTH AND SOUTH PULL.  AS THEY WERE,PULLING THEY SAW THAT THE MIDDLE OF THEIR CUT WAS ON THE GROUND.  THEY THEN CONTRACTED THE HUMP YAR,DMASTER.  NO HAZARDOUS MATERIALS LEAKING.,,,,,,,,,,,,,3,0,0,,,,,,
08,06,BNSF,NE0608111,,,,,08,06,BNSF,NE0608111,,,08,06,13,10,10,AM,01,0,0,0,0,NEBRASKA,COUNCIL BLUFFS,478.0,19,72,2,1,006,E,RNEB,4,3877,1,Y,SINGLE MAIN TRACK,1,003.50,1,FURX,840193,007,N,,,000,,3,0,0,0,0,0,0,0,0,0,8,0,80,0,0,0,0,8,0,0,8800,5500,T101,,0,0,0,0,T101,1,1,006,14300,,19C129,0,000000,0,1,0,1,1,04,10,04,10,1,6,,1L,,NEBRAS,J,209,,2008,0,0,0,0,0,0,MILLS,129,,,,N,,,ENGINEER WAS WATCHING TRAIN IN MIRROR DURING 10MPH SLOW ORDER AND NOTICED DUST SO STOPPED TRAIN IMME,DIATELY.  SLOW ORDER WAS PLACED 6/12/08 AND APPROXIMATELY 5 TRAINS HAVE TRAVERSED THIS AREA SINCE BU,LLETINED.,,,,,,,,,,,,,0,0,0,,,,,,
