IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
12,04,CSX,000102849,,,,,12,04,CSX,000102849,,,12,04,17,7,45,PM,01,3,1,0,0,,AVON,0009.0,18,70,3,1,002,E,,3,0,6,N,016,1,0000.0,2,NATX,250911,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,12273,0,E06C,E06C,0,0,0,0,E06C,2,1,007,24420,,18C063,0,000000,0,0,0,0,0,,,,,3,4,,1L,,,,352,,2012,0,0,0,0,0,0,HENDRICKS,063,,,,N,OTH,,INFX 408160 & INFX 405243 WERE HUMP AS A 2 CAR CUT DESTINE FOR 16 CLASS TRACK IN GROUP 2. THEY WERE,"IN THE PROCESS OF STALLING GOING INTO GROUP 2 WHEN NATX 250911 CAUGHT UP, COUPLED AND CONTINUED PUSH",ING THEM INTO GROUP 2. GATX 66647 WAS HUMPED AND DESTINED FOR 9 CLASS TRACK IN GROUP 1 AND CORNERED,NATX 250911 WHICH HAD NOT CLEARED THE HUMP LEAD YET.,,,,,,,,,,,,0,39.759222,-86.353899,2,5,,,,INDIANAPOLIS TERMINA
12,09,EJE,759243,,,,,12,09,EJE,759243,,,12,09,28,12,41,AM,12,1,1,0,0,,GARY,46.90,18,65,4,1,011,R,YKRS,4,0,7,Y,KC16,1,,2,MWCW,500443,001,Y,,,000,,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13390,250,S016,,0,0,0,0,S016,2,1,011,13640,,18C089,0,000000,0,1,0,1,0,02,11,02,11,1,4,,2,,,,675,,2012,0,0,0,0,0,0,LAKE,089,,,,N,OTH,,"KIRK YARD PULL DOWN JOB, YKP35, DISCOVERED THAT WMCX 500433 AND CPDX 582092 HAD BEEN CORNERED ON THE",HUMP.MWCX 50043 WAS DESTINED  FOR KC16 AND CPDX 581092 WAS DESTINED FOR KC13. THE CPDX 582092 CAR,ENTERED THE GROUP RETARDER AS THE MNCX 50043 CAR WAS EXITING. THE PRO-YARD LOGIC ALLOWED THE LOADED,"MWCX 50042 TO EXIT THE RETARDED AT A MUCH SLOWER SPEED THAN CPDX 582092, RESULTING IN THE TWO CARS C",ORNERING AT THE KC16 SWITCH. THE CORNERING INCIDENT WAS NOT RECOGNIZED BY THE PRO-YARD SYSTEM AND TH,E TOWER PERSONNEL WERE UNAWARE THAT THE INCIDENT OCCURRED. DAMAGE WAS FOUND WHEN THE CARS WERE PULLE,D OUT OF THE BOWL. RAILROAD HAS VERIFIED FRA TRACK CLASS AND CONSIST SPEED.,,,,,,,,,3,41.613545,-87.358507,2,5,K,,,MATTESON
12,07,KO,D553712,,,,,12,07,BNSF,KS0712102,,,12,07,03,4,15,AM,01,8,8,1,0,,WICHITA,481.5,20,90,4,1,010,E,KORR,3,7314,1,Y,MAIN-1,3,54.95,1,SHPX,204966,044,Y,,,000,,2,0,0,0,0,0,0,0,0,0,53,0,13,0,0,8,0,0,0,0,64173,0,T111,,0,0,0,0,T111,1,3,010,275173,,20C173,0,000000,0,1,0,1,0,09,30,10,15,1,6,,3,,,,992,,2012,0,0,0,0,0,0,SEDGWICK,173,,,,N,CWR,,THE KORR 110 JOB WAS EN ROUTE TO THE BNSF WICHITA YARD FOR INTERCHANGE. AS THE TRAIN PASSED MP 481.6,A SINGLE RAIL CAR DERAILED THE THIRD WHEEL ON THE LOW SIDE OF  THE CURVE. TRAIN CONTINUED ANOTHER T,ENTH OF A MILE ENTERING SANTA FE ST.  AT WHICH TIME A SECOND AND A THIRD WHEEL FROM FROM THE SAME CA,R DERAILED. THE TRAIN THEN CONTINUED ANOTHER TENTH OF A MILE CROSSING THROUGH LINCOLN ST. AND THEN C,LIMBING OVER A FROG OF THE KO SOUTH YARD LEAD.  THE CAR CONTINUED TO TRAVEL EASTBOUND WITH 3 WHEELS,ON THE GROUND FOR ANOTHER 1/4 MILES ENTERING THE BNSF M/L ON THE ARK CITY SUB AT WHICH TIME THE RAIL,"ROLLED AND BROKE RESULTING 8 TOTAL CARS DERAILING AT MP 213.2 UPON INVESTIGATION, IT WAS DETERMINED",THAT A SPREAD GAGE AT MP 481.6 RESULTED IN THE WHEEL DERAILING ON SHPX 204966. CONTRIBUTING FACTORS,"TO THE SPREAD GAGE WERE SOAKED TIES NEAR GREASER. HOKX 8062, THE 49TH CAR, CARRYING SODIUM HYDROXID",E SOLUTION WAS FOUND TO HAVE LEAKED APPROXIMATELY 5 GALLONS OF HAZ MATERIAL ONTO THE GROUND.,,,,,,0,37.673204,-97.328982,1,1,,,,SYSTEM
12,11,CSX,000110222,,,,,12,11,CSX,000110222,,,12,11,13,5,20,PM,01,0,0,0,0,,BEATTYVILLE,0158.6,21,40,3,1,034,R,N143,1,15744,1,Y,SINGLE MAIN,3,0005.8,1,PEFX,006267,011,Y,,,000,,2,0,0,0,0,0,0,0,0,0,112,0,0,0,0,29,0,0,0,0,1651039,100000,T202,,0,0,0,0,T202,1,3,034,1751039,,21C129,0,000000,0,1,0,1,0,08,05,08,05,1,3,,1L,,,,97,,2012,0,0,0,0,0,0,LEE,129,00,00,,N,CWR,,N14306 WENT INTO EMERGENCY AND DISCOVERED 29 LOADS DERAILED STARTING WITH 11TH CAR BEHIND ENGINE.,,,,,,,,,,,,,,,0,37.618873,-83.849971,1,1,D,,,EK
12,09,NS,101335,,,,,12,09,NS,101335,,,12,09,07,4,20,AM,01,0,0,0,0,,LOUISVILLE,271.00,21,72,1,2,000,R,TL63,3,0,7,Y,EXTENSION,1,0000,2,TTGX,982410,020,Y,,,000,,3,0,0,0,0,0,0,0,0,0,52,0,5,0,0,6,0,0,0,0,37000,27500,H525,,0,0,0,0,H525,2,1,000,64500,,21C111,0,000000,0,1,0,1,0,05,30,05,30,1,3,,1L,,,,522,,2012,0,0,0,0,0,0,JEFFERSON,111,,,,N,OTH,,"TRAIN 376TA07-24HRS 0 MINS. TRAIN 223TA05-3HRS  0 MINTS, TRAIN 23GTA07-6HRS 0 MINS, TRAIN 285TA06 -","2 HRS 0 MINS, TRAIN 239TA07 - 2 HRS 0 MINS, TRAIN 61ATA06-2 HRS 0 MINS. IMPROPER USE OF INDEPENDENT",STOPPING CAUSING CARS 20 THROUGH 25 TI DERAIL ON THE EXTENSION TRACK. WHILE PULLING EAST WITH 52 LOA,DS AND 5 EMPTIES THE TL63 ENGINEER APPLIED EXCESSIVE AMOUNTS OF INDEPENDENT BRAKE WHILE STOPPING AND,"KICKED THE 24TH HEAD CAR OUT, DERAILING IT. THEY THEN MADE A WESTWARD SHOVE MOVEMENT DERAILING CARS",20 THROUGH 23 AND 25.,,,,,,,,,,0,38.263583,-85.801345,2,5,Z,,,CENTRAL
12,10,NS,101746,,,,,12,10,NS,101746,,,12,10,09,6,30,PM,01,0,0,0,0,,LOUISVILLE,271.00,21,57,3,1,004,E,TL20,3,0,7,Y,SWITCHING LEAD,X,0000,2,NAHX,390283,041,Y,NAHX,390283,041,Y,1,0,0,0,0,0,0,0,0,0,19,0,25,0,0,2,0,0,0,0,6000,12000,E07C,,0,0,0,0,E07C,2,X,004,18000,,21C111,0,000000,0,1,0,1,0,03,,03,,1,3,,1L,,,,332,,2012,0,0,0,0,0,0,JEFFERSON,111,,,,N,OTH,,LOCAL SWITCHING CREW LT20 PULLING 44 CARS THROUGH B/G YARD LEAD SWITCH DERAILED THE TRAILING TRUCK O,"F THE 41ST H/C, THE LEAD TRUCK OF THE 42 H/C, LOADED COVERED HOCIUM CARBIDE. WHEN THE BRAKE BEAM FUL","CRUM OF THE 41ST H/C NAHX 390283 BROKE (60% OLD, CONCEALED BREAK) ALLOWING BOTTOM TO DRAG AND CATCH",IN THE HEEL BLOCK OF THE SWITCH.,,,,,,,,,,,,0,38.263583,-85.801345,2,5,Z,,,CENTRAL
12,02,UP,0212LV023,,,,,12,02,UP,0212LV023,,,12,02,17,1,20,AM,01,0,0,0,0,,AVONDALE,11.0,22,0,4,1,006,R,YAV2,3,0,8,Y,YARD,1,,2,UP,008662,001,,,,000,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34313,304,T110,,0,0,0,0,T110,2,1,006,34617,,22C051,0,000000,0,1,0,1,0,09,20,09,20,1,5,,1L,,,,115,,2012,0,0,0,0,0,0,JEFFERSON,051,,,,N,OTH,,YAV27-16 SHOVING TWO ENGINES EASTBOUND IN TRACK #95 DERAILED BOTH LOCOMOTIVES DUE TO WIDE GAGE/POOR,TIE CONDITIONS.,,,,,,,,,,,,,,0,29.915545,-90.188221,2,5,,,,AVONDALE SUB
12,02,BNSF,GC0212121,,,,,12,02,BNSF,GC0212121,,,12,02,19,10,30,PM,01,5,5,0,0,,LAFAYETTE,,22,50,4,1,006,E,YLAL,3,0,7,Y,152,1,,2,DOWX,067313,007,Y,,,000,,2,0,0,0,0,0,0,0,0,0,22,0,24,0,0,6,0,4,0,0,30400,16600,H704,,0,0,0,0,H704,2,1,006,47000,,22C055,0,000000,0,1,0,1,1,07,50,07,50,1,5,,1L,,,,247,,2012,0,0,0,0,0,0,LAFAYETTE,055,00,00,,N,OTH,,"Y-LAL2021-19 PULLED 46 CARS FROM 103 TRACK TO SWITCH. ON SHOVING MOVEMENT TO BEGIN SWITCHING, CREW D",ERAILED 10 CARS. INVESTIGATION REVEALED THAT CREW HAD RUN THRU 103 TRACK SWITCH UNKNOWINGLY DURING S,WITCHING. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,30.234967,-92.070003,2,5,Z,,,LAFAYETTE
12,08,UP,0812LK019,,,,,12,08,UP,0812LK019,,,12,08,17,9,15,AM,01,0,0,0,0,,MONROE,503.08,22,78,2,1,008,E,MKCL,2,5252,1,Y,TRACK 41,1,,2,SOO,123009,007,Y,,,000,,2,0,0,0,0,0,0,0,0,0,25,0,59,0,0,2,0,0,0,0,10947,1905,M503,,0,0,0,0,M503,2,1,008,12852,,22C073,0,000000,0,1,0,1,0,05,30,05,30,1,5,,1L,,,,180,,2012,0,0,0,0,0,0,OUACHITA,073,,,,N,OTH,,MKCLI-14 WAS IN THE PROCESS OF MAKING A PICK UP AND HAD TO SWITCH SWITCH BECAUSE OF TRAIN PROFILE IS,"SUE. SOMEONE LINED THE 41 SWITCH UNDER THE SOO 123009, CAUSING 2 CARS TO DERAIL.",,,,,,,,,,,,,,0,32.484593,-92.107789,2,5,,,,MONROE SUB
12,05,UP,0512LV010,,,,,12,05,UP,0512LV010,,,12,05,17,9,15,PM,01,19,1,0,0,,LAKE CHARLES,216.4,22,77,4,1,009,R,LLJ6,4,3863,1,Y,YARD TRACK,1,,2,UTLX,910044,023,N,,,000,,2,0,0,0,0,0,0,0,0,0,20,0,44,0,0,0,0,5,0,0,9569,2015,M599,,0,0,0,0,M599,2,1,009,11584,,22C019,0,000000,0,1,0,1,0,11,15,11,15,1,5,,1L,,,,451,,2012,0,0,0,0,0,0,CALCASIEU,019,,,,N,OTH,,LLJ61-17 WAS PULLING WESTBOUND INTO LAKE CHARLES YARD ON THE EAST END THROUGH THE 216 CROSSOVER INTO,"TRACK 4 WHEN 5 CARS IN THE MIDDLE OF THE TRAIN DERAILED OVER THE TRACK 51 SWITCH.  THE FIRST CAR, U","TLX910044, DERAILED ALL B END WHEELS.  NEXT 4 CARS DERAILED ALL WHEELS.  THE CAUSE OF THIS DERAILMEN",T IS TRACK CAUSED DUE TO A BROKEN SWITCH OPERATING ROD.  SWITCH WAS DAMAGED DUE TO BNSF CREW''S FAILU,RE TO PROPERLY LINE SWITCH PRIOR TO THEIR MOVEMENT.,,,,,,,,,,,0,30.238307,-93.174988,2,5,K,,,LAFAYETTE SUB
