IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
15,03,KCS,15030201,,,,,15,03,KCS,15030201,,,15,03,02,12,15,PM,12,0,0,0,0,,UNION,0181.0,28,55,2,2,004,E,LUN1,2,140,7,Y,LINE 50 TRK 2,X,,2,ADMX,064052,001,Y,,,000,,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,18238,0,H318,,0,0,0,0,H318,2,X,004,27006,,28C101,0,000000,0,1,0,1,1,04,15,05,30,1,3,,1L,,,,109,,2015,0,0,0,0,0,0,NEWTON,101,00,00,,N,OTH,,"DURING A SWITCH OPERATION, TWO CARS ROLLED OUT OF TRACK 2 AND STRUCK TWO CARS THAT WERE ROLLING INTO",TRACK 1.,,,,,,,,,,,,,,0,32.566917,-89.120556,2,5,K,,,LOUISVILLE
15,06,NS,116292,,,,,15,06,NS,116292,,,15,06,29,9,40,AM,01,0,0,0,0,,MERIDIAN,NO000.,28,90,2,1,000,E,NOTR,2,0,6,N,YARD LEAD,1,0000,2,UTLX,952833,022,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,10000,0,H306,,0,0,0,0,H306,2,1,005,30308,,28C075,0,000000,0,0,0,0,0,,,,,3,3,,1L,,,,238,,2015,0,0,0,0,0,0,LAUDERDALE,075,00,00,,N,OTH,,"AM01 SHOVING SOUTH ON CT06 WITH 2 ENGINES, 13 LOADS AND 10 EMPTIES (1958 TONS); WHEN THEY RAKED STAN","DING EQUIPMENT ON THE YARD LEAD, DERAILING THEIR 40TH HEAD CAR, AS WELL AS DAMAGING THE 22ND AND 23R",D HEAD CARS STANDING ON THE YARD LEAD.,,,,,,,,,,,,,0,32.359958,-88.709614,2,5,K,,,ALABAMA
15,06,NS,116292,,,,,15,06,NS,116292,,,15,06,29,9,40,AM,01,0,0,0,0,,MERIDIAN,NO000.,28,90,2,1,005,E,AM01,2,0,7,Y,CT06,1,0000,2,NATX,076482,040,N,,,000,,2,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,1,0,0,14000,6308,H306,,0,0,0,0,H306,2,1,005,30308,,28C075,0,000000,0,1,0,1,0,02,40,02,40,1,3,,1L,,,,238,,2015,0,0,0,0,0,0,LAUDERDALE,075,00,00,,N,OTH,,"AM01 SHOVING SOUTH ON CT06 WITH 2 ENGINES, 13 LOADS AND 10 EMPTIES (1958 TONS); WHEN THEY RAKED STAN","DING EQUIPMENT ON THE YARD LEAD, DERAILING THEIR 40TH HEAD CAR, AS WELL AS DAMAGING THE 22ND AND 23R",D HEAD CARS STANDING ON THE YARD LEAD.,,,,,,,,,,,,,0,32.359958,-88.709614,2,5,K,,,ALABAMA
15,05,IC,851525,,,,,15,05,IC,851525,,,15,05,28,10,11,AM,04,13,0,0,0,,JACKSON,728.40,28,76,2,1,007,E,RCL9,2,0,7,Y,TRACK JX02,1,,2,UTLX,302071,001,Y,,,000,,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,131689,159641,H706,,0,0,0,0,H706,2,1,008,323669,,28C049,0,000000,0,1,0,1,0,04,10,04,10,3,3,,1L,,,,874,,2015,0,0,0,0,0,0,HINDS,049,00,00,,N,OTH,,"REMOTE JOB, RCL95271-28, WAS IN THE PROCESS OF SHOVING 22 CARS INTO JX02 WHEN THEY SIDESWIPED L56571",-28 THAT WAS IN THE PROCESS OF DEPARTING ON JX01 THRU THE MAIN 1/YARD 1 CROSSOVER. THE CONDUCTOR OPE,RATING THE SWITCH BOARD ADVISED THAT THE ROUTE WAS LINED FOR JX02 AND THEN LEFT THE SWITCHING LEAD.,THE BRAKEMAN IN CONTROL OF THE MOVE INITIATED THE SHOVE WITH OCU AFTER BEING TOLD THE ROUTE WAS LINE,D INTO JX02. THE BRAKEMAN WAS POSITIONED APPROX. 50 CAR LENGTHS IN ADVANCE OF THE MOVEMENT AND STOPP,ED THE TRAIN WHEN HE NOTICED THE CARS WERE NOT TURNING INTO JX02. THE CUT OF CARS SIDESWIPED L56571-,28 AS IT WAS DEPARTING ON JX01. THE DATA SHOWS THAT THE SWITCH WAS LINED NORMAL AND AFTER THE CIRCUI,"T WAS OCCUPIED THERE WAS A REQUEST TO LINE THE SWITCH. BECAUSE THE CARS WERE ALREADY IN THE CIRCUIT,",THE SWITCH REQUEST WAS NOT ACCEPTED CAUSING THE CARS TO IMPACT L56571-28.,,,,,,,1,32.325708,-90.18754,2,5,,,,MCCOMB
15,03,BNSF,SF0315116,,,,,15,03,BNSF,SF0315116,,,15,03,20,1,0,PM,01,2,2,0,0,,HANNIBAL,,29,48,2,2,000,E,LSPR,4,1026,1,Y,9011,1,,2,CMHX,247582,015,N,,,000,,2,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,0,1,0,0,16827,0,H309,,0,0,0,0,H309,2,1,004,25818,,29C127,0,000000,0,1,0,3,1,02,,02,,3,6,,1L,,,,179,,2015,0,0,0,0,0,0,MARION,127,00,00,,N,OTH,,Y-WQM1011-20 HAD RAILCARS ROLL OUT AND IMPACT THE L-SPR8351-20 DUE TO FAILURE TO STRETCH CARS BEFORE,SHOVING. RESULTED IN 2 RAILCAR DERAILED. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.920786,-91.440468,2,5,L,,,HANNIBAL
15,03,BNSF,SF0315116,,,,,15,03,BNSF,SF0315116,,,15,03,20,1,0,PM,01,0,0,0,0,,HANNIBAL,,29,48,2,2,004,E,YWQM,4,0,7,Y,9011,1,,2,BN,461040,035,Y,,,000,,1,0,0,0,0,0,0,0,0,0,17,0,18,0,0,1,0,0,0,0,8491,500,H309,,0,0,0,0,H309,2,1,004,25818,,29C127,0,000000,0,1,0,1,1,06,,06,,1,6,,1L,,,,179,,2015,0,0,0,0,0,0,MARION,127,00,00,,N,OTH,,Y-WQM1011-20 HAD RAILCARS ROLL OUT AND IMPACT THE L-SPR8351-20 DUE TO FAILURE TO STRETCH CARS BEFORE,SHOVING. RESULTED IN 2 RAILCAR DERAILED. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.920786,-91.440468,2,5,L,,,HANNIBAL
15,03,BNSF,SF0315121,,,,,15,03,BNSF,SF0315121,,,15,03,25,8,20,AM,01,0,0,0,0,,ST LOUIS,,29,45,1,2,009,R,GGAT,3,10828,1,Y,220,1,,2,BNSF,007104,002,,,,000,,2,0,0,0,1,1,0,0,0,0,85,0,0,0,0,5,0,0,0,0,90144,70000,T210,,0,0,0,0,T210,2,1,009,160144,,29C510,0,000000,0,1,0,1,0,03,50,03,50,1,6,,1L,,,,84,,2015,0,0,0,0,0,0,ST LOUIS CITY,510,,,,N,CWR,,G-GATMIT4-21 DERAILED 5 RAILCARS WHILE PULLING IN YARD TRACK 220 DUE TO BROKEN RAIL.,,,,,,,,,,,,,,,0,38.702219,-90.217116,2,5,L,,,HANNIBAL
15,07,BNSF,NE0715110,,,,,15,07,BNSF,NE0715110,,,15,07,20,12,30,PM,01,1,1,0,0,,NORTH KANSAS CITY,,29,92,2,1,005,E,YKCM,1,0,7,Y,120,1,,2,GATX,079876,006,Y,,,000,,1,0,0,0,0,0,0,0,0,0,20,0,7,0,0,3,0,0,0,0,13300,1500,T310,,0,0,0,0,T310,2,1,005,14800,,29C047,0,000000,0,1,0,1,1,04,29,05,29,1,6,,1L,,,,139,,2015,0,0,0,0,0,0,CLAY,047,,,,N,OTH,,Y-KCM1471-20 DERAILED 3 RAILCARS WHILE SHOVING YARD TRACK 120 DUE TO SWITCH CONNECTING ROD DEFECTIVE,. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,39.13139,-94.585215,2,5,L,,,FT SCOTT
15,06,UP,0615KC014,,,,,15,06,UP,0615KC014,,,15,06,15,4,55,PM,01,0,0,0,0,,KANSAS CITY,280.0,29,85,2,2,006,R,YKC5,3,2653,7,Y,WEST BOWL LEAD,1,,2,NOKL,828959,030,Y,,,000,,2,0,0,0,0,0,0,0,0,0,15,0,20,0,0,3,0,1,0,0,29029,70460,T314,,0,0,0,0,T314,2,1,006,99489,,29C095,0,000000,0,2,0,0,0,10,25,,,1,6,,1L,,,,70,,2015,0,0,0,0,0,0,JACKSON,095,,,,N,OTH,,"YKC54R-15 WHILE SHOVING, DERAILED 4 CARS DUE TO A BROKEN SWITCH POINT.",,,,,,,,,,,,,,,3,39.12001,-94.534938,2,5,,,,K C METRO NEFF YD
15,06,UP,0615KC017,,,,,15,06,UP,0615KC017,,,15,06,20,5,17,AM,01,0,0,0,0,,POLO,453.4,29,80,1,1,006,E,WKCP,2,1317,4,Y,SINGLE MAIN,X,30.5,1,MP,055121,008,N,,,000,,2,0,0,0,0,0,0,0,0,0,3,0,23,0,0,0,0,2,0,0,27081,0,M506,,0,0,0,0,M506,1,X,006,27081,,29C025,0,000000,0,1,0,1,1,10,47,10,47,1,6,,1L,,,,114,,2015,0,0,0,0,0,0,CALDWELL,025,,,,N,CWR,,"WKCPOW-19 WHILE SHOVING, DERAILED 2 CARS DUE TO TRACK STRUCTURE DAMAGE CAUSED BY CONTRACTOR DURING W",ASHOUT REPAIR.,,,,,,,,,,,,,,0,39.63006,-93.965946,1,1,Q,,,TRENTON SUB
15,06,UP,0615SL005,,,,,15,06,UP,0615SL005,,,15,06,09,1,30,PM,01,0,0,0,0,,EUREKA,25.5,29,94,2,2,030,E,GMDM,3,13345,1,Y,MAIN TRACK 2,4,65.7,1,ADMX,052270,039,Y,,,000,,3,0,0,0,0,0,0,0,0,0,98,0,0,0,0,27,0,0,0,0,1573535,368307,T109,,0,0,0,0,T109,1,4,030,1941842,,29C189,0,000000,0,1,0,1,0,04,45,04,45,1,6,,1L,,,,202,,2015,0,0,0,0,0,0,ST LOUIS,189,00,00,,N,CWR,,GMDM3A-07 WAS TRAVELING EAST BOUND ON MAIN #2 ON THE JEFFERSON CITY SUB AT APPROXIMATELY 30 MPH WHEN,THE TRAIN WENT INTO AN UNDESIRED EMERGENCY.  UPON WALKING THE TRAIN CONDUCTOR FOUND 27 CARS DERAILE,D.,,,,,,,,,,,,,0,38.529152,-90.60552,1,1,Q,,,JEFFERSON CITY SUB
15,11,CSX,000154684,,,,,15,11,XHRD,INDUSTRY,,,15,11,24,4,45,AM,01,0,0,0,0,,PHELPS,0021.0,21,28,4,1,005,R,C862,3,2250,1,Y,3,1,0000.0,4,CSXT,305176,001,N,,,000,,2,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,13,0,0,34773,5000,T312,,0,0,0,0,T312,4,1,005,39773,,21C195,0,000000,0,1,0,1,0,06,45,06,45,1,3,,1L,,,,71,,2015,0,0,0,0,0,0,PIKE,195,,,,N,OTH,,"C86223 WHILE SHOVING EMPTIES INTO GOFF MINE TRACK #3, 13 CARS DERAILED.",,,,,,,,,,,,,,,0,37.528877,-82.385388,2,5,,,,COAL RUN
15,12,CSX,000155481,,,,,15,12,CSX,000155481,,,15,12,23,6,0,PM,12,0,0,0,0,,RICHMOND,0001.5,21,67,4,3,007,E,Y290,1,0,7,Y,HILL N GRIFF,1,0000.0,4,TTGX,987056,015,N,,,000,,1,0,0,0,0,0,0,0,0,0,15,0,19,0,1,0,0,0,0,0,22000,1775,M105,,0,0,0,0,M105,4,1,007,23775,,21C151,0,000000,0,1,0,1,0,02,30,02,30,1,3,,1L,,,,143,,2015,0,0,0,0,0,0,MADISON,151,,,,N,CWR,,"Y29023, 4 EMPTY AUTO RACK CARS WERE DAMAGED AFTER STRIKING A LOW SUSPENDED CROSSING CABLE. SIGNAL PO",LE WAS DAMAGED DUE TO SEVERE THUNDERSTORMS.,,,,,,,,,,,,,,1,37.850352,-84.256836,2,5,,,,CC
15,09,UP,0915LV011,,,,,15,09,UP,0915LV011,,,15,09,12,4,22,PM,11,0,0,0,0,,LIVONIA,114.33,22,84,2,1,010,E,LLM2,2,9746,7,Y,WEST SHOVE LEAD,1,,2,UPY,000673,001,,UPY,000673,001,,2,0,0,0,0,0,0,0,0,0,84,0,10,0,0,0,0,0,0,0,11733,66,E71L,,0,0,0,0,E71L,2,1,010,11799,,22C077,0,000000,0,2,0,0,0,02,22,,,1,5,,1L,,,,442,,2015,0,0,0,0,0,0,POINTE COUPEE,077,,,,N,CWR,,"TRIM JOB, LLM23R-12 WAS SHOVING A CUT OF CARS INTO THE DEPARTURE YARD AT LIVONIA WHEN THE UPY673 CAU",GHT FIRE.  THE UNIT WAS SHUT DOWN AND THE FIRE WAS EXTINGUISHED VIA FIRE EXTINGUISHER.  THE CAUSE OF,"THE FIRE WAS DETERMINED TO BE BURNT TRACTION MOTOR WIRES ON THE NUMBER 3 TRACTION MOTOR, WHICH IGNI",TED FLAMMABLE FLUIDS UNDERNEATH THE ENGINE COMPARTMENT OF THE LOCOMOTIVE.  THERE WERE NO INJURIES OR,DERAILMENT ASSOCIATED WITH THIS INCIDENT.,,,,,,,,,,,3,30.548112,-91.5724,2,5,,,,LIVONIA SUB
