IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
16,09,CFE,CFE105216O,16,09,NS,122048,16,09,NS,122048,,,16,09,13,3,0,PM,01,0,0,0,0,,FORT WAYNE,QF 317,18,80,2,1,000,,,3,0,,,HUMP LEAD,1,,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,E59L,,0,0,0,0,T110,1,1,006,40015,,18C003,0,000000,0,,,,,,,,,2,4,,3,,,,298,,2016,0,0,0,0,0,0,ALLEN,003,,,,,OTH,000-000-000,NS TRAIN 10E DERAILED ON THEIR PIQUA LEAD. TRAIN WENT ONTO CFE HUMP LEAD AND CAUSED RAIL TO ROLL. TH,E CAUSE WAS DUE TO WIDE GAUGE THAT WAS POSSIBLY CAUSED BY #6 AXLE ON NS ENGINE 9609 BUT NOT AGREED U,PON BY NS. TRACK CONDITIONS DID NOT CAUSE DERAILMENT. APPROXIMATELY 650 FEET OF TRACK WAS DAMAGED.,,,,,,,,,,,,,,41.071439,-85.108189,2,5,,,,FORT WAYNE TERMINAL
16,09,CSX,000163202,,,,,16,09,CSX,000163202,,,16,09,28,11,30,AM,01,82,6,0,0,,EVANSVILLE,0323.0,18,60,2,2,007,R,K421,2,10299,1,Y,006,1,0000.0,2,UTLX,207158,007,Y,,,000,,2,0,0,0,0,0,0,0,0,0,82,0,0,0,0,6,0,0,0,0,9856,951,T207,,0,0,0,0,T207,2,1,007,10807,,18C163,0,000000,0,1,0,1,0,10,25,10,25,1,4,,1L,,,,75,,2016,0,0,0,0,0,0,VANDERBURGH,163,,,,N,OTH,000-000-000,WHILE PULLING INTO TRACK 006 THE K42127 DERAILED 6 CARS DUE TO BROKEN RAIL.,,,,,,,,,,,,,,,0,37.962372,-87.609363,2,5,K,,,EVANSVILLE TERMINAL
16,08,NS,121759,,,,,16,08,NS,121759,,522538L,16,08,19,3,17,PM,07,0,0,0,0,,MISHAWAKA,CD433.,18,76,2,1,052,R,26NB,3,3195,1,Y,DOUBLE-CHICAGO LINE,4,0000,1,NS,009561,001,N,,,000,,2,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,230,11298,M303,,0,0,0,0,M303,1,4,052,11528,,18C141,0,000000,0,1,0,1,0,04,17,04,17,1,4,,1L,,,,59,,2016,0,0,0,0,0,0,ST JOSEPH,141,,,,N,CWR,000-000-000,NS TRAIN 26NB319 STRUCK A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,,0,41.657551,-86.196453,1,1,D,Z,,DEARBORN
16,08,NS,121521,,,,,16,08,NS,121521,,864869T,16,08,02,12,50,PM,07,0,0,0,0,,WINSLOW,007.23,18,88,2,1,000,R,71AD,4,0,1,Y,SINGLE MAIN TRACK,1,0000,1,NS,009690,001,N,,,000,,4,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,2912,10000,M308,,0,1,0,1,M308,1,1,000,12912,,18C125,1,000000,0,1,0,1,0,09,50,09,50,1,4,,1L,,,,66,,2016,0,0,0,0,0,1,PIKE,125,,,,N,CWR,000-000-000,NS TRAIN 71ADD90 WAS STRUCK BY A HWY-USER AT A HWY-GRADE CROSSING.,,,,,,,,,,,,,,,0,38.398004,-87.223707,1,2,P,,,ILLINOIS
16,08,NS,121545,,,,,16,08,NS,121545,,,16,08,03,10,0,PM,01,0,0,0,0,,ELKHART,CD422.,18,76,4,1,002,R,BE22,4,0,7,Y,65 XOVER,1,0000,2,BTCX,000607,076,N,BTCX,000607,076,N,2,0,0,0,0,0,0,0,0,0,72,0,13,0,0,0,0,1,0,0,10819,5000,E39C,,0,0,0,0,E39C,2,1,002,15819,,18C039,0,000000,0,1,0,0,0,06,45,,,1,4,,1L,,,,56,,2016,0,0,0,0,0,0,ELKHART,039,,,,N,CWR,000-000-000,BE22 HUMPING CARS INTO CLASS YARD WHEN ONE CAR DERAILED.,,,,,,,,,,,,,,,1,41.677391,-85.978436,2,5,K,,,DEARBORN
16,11,UP,1116TC005,,,,,16,11,UP,1116TC005,,,16,11,11,5,26,AM,01,8,2,1,700,,ELLENDALE,268.15,27,43,1,1,037,R,MSSN,2,16232,1,Y,SINGLE MAIN TRACK,4,16.7,1,MWCX,500483,082,N,,,000,,2,0,0,0,2,0,0,0,0,0,111,0,35,0,0,9,0,13,0,0,1369989,203776,T299,,0,0,0,0,T299,1,4,037,1573765,,27C147,0,000000,0,1,0,1,0,06,25,06,25,1,4,,1L,,,,1136,,2016,0,0,0,0,0,0,STEELE,147,00,00,,N,CWR,000-000-000,"MSSNP-11, LEAD LOCOMOTIVE UP7915, WENT INTO EMERGENCY NEAR MP 268.  UPON WALKING THE TRAIN, THE COND","UCTOR DISCOVERED 22 CARS DERAILED, INCLUDING 2 HAZMAT CARS, 1 HAD A RELEASE.  INVESTIGATION RULED OU",T TRAIN HANDLING FROM LOCOMOTIVE DOWNLOAD AND USE OF THE SIMULATOR TO DETERMINE EXACT BLUFF AND DRAF,T FORCES PRESENT THROUGHOUT THE TRAIN.  ALL MECHANICAL COMPONENTS WERE RETRIEVED AND NO WHEELS WERE,"CONDEMNABLE, NO WHEELS OR CARS INDICATED ABNORMAL PATTERNS OF WEAR AND THERE WERE NO INDICATIONS OF",BROKEN MECHANICAL COMPONENTS ON ANY CARS.  MOST TRACK COMPONENTS WERE RECOVERED AS INDICATED BY MEAS,UREMENT OF TRACK FOOTAGE WITH THE EXCEPTION OF 71'' OF RAIL.  THE DERAILMENT LOCATION WAS ON A HIGH F,ILL LOCATION AND DID NOT WANT TO DISTURB THE ROADBED ANY MORE THAN WE HAD TO FROM RERAILING/CLEARING,OPERATIONS BY DIGGING OUT THE COMPACTED RIGHT-OF-WAY LOOKING FOR THE BROKEN RAIL.  BY THE CATASTROP,HIC NATURE OF THE DERAILMENT PILE AND THE RECOVERY OF ALL MECHANICAL COMPONENTS AND RE-CREATION IN T,"HE SIMULATOR, IT WAS DETERMINED THAT THIS DERAILMENT WAS CAUSED BY A RAIL DEFECT.  CAR# GATX219735 P","ROPANE - EST RELEASE - 22,407.2 GAL.",,,,0,43.865614,-93.300617,1,1,Q,,,ALBERT LEA SUB
16,11,BNSF,TC1116116,,,,,16,11,BNSF,TC1116116,,,16,11,28,8,53,PM,01,0,0,0,0,,MINNEAPOLIS,,27,35,4,2,010,E,YNTW,3,0,7,Y,2015,2,,2,BNSF,431870,001,N,,,000,,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,9411,4500,S007,,0,0,0,0,S007,2,2,010,13911,,27C053,0,000000,0,0,0,1,1,,,06,23,1,4,,1L,,,,157,,2016,0,0,0,0,0,0,HENNEPIN,053,,,,N,OTH,,RCO Y-NTW2002-28 DERAILED 1 RAILCAR IN YARD TRACK 2015 DURING HUMP OPERATIONS DUE TO AUTOMATIC RETAR,DER SYSTEM FAILURE. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,45.032475,-93.27063,2,5,,,,ST PAUL
16,03,MSE,1601XING,,,,,16,03,MSE,1601XING,,854936H,16,03,23,7,5,AM,07,0,0,0,0,,HURLEY,22,28,72,1,1,010,E,,2,0,5,Y,MAIN,3,0,1,REG,000001,001,N,NA,000001,000,N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9430,2093,M302,,0,0,0,0,M302,1,3,010,11523,,28C059,0,000000,0,1,0,0,0,,30,,,1,3,,3L,,,,255,,2016,0,0,0,0,0,0,JACKSON,059,,,,N,CWR,,VEHICLE WAS TRAVELING EASTBOUND ON MS 614. VEHICLE COLLIDED WITH RAILROAD BALLAST REGULATOR CAR.  VE,"HICLE WENT OFF ROADWAY AND INTO DITCH.  EMPLOYEE OPERATING BALLAST REGULATOR WAS BLOWING HORN, STROB",E LIGHT WAS BLINKING AND CROSSING SIGNALS WERE WORKING.,,,,,,,,,,,,,0,30.653326,-88.488421,1,1,,,,SYSTEM
16,09,HESR,HES076716D,,,,,16,09,HESR,HES076716D,,,16,09,08,7,53,PM,01,0,0,0,0,,BAD AXE,64.10,26,70,3,1,007,R,HESR,4,3997,1,Y,SINGLE MAIN TRACK,1,5.1,1,SGVY,867455,027,Y,SGVY,866308,026,Y,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,13500,5320,E4BC,,0,0,0,0,E4BC,1,1,007,18820,,26C063,0,000000,0,1,0,1,0,,53,,53,1,4,,3L,,,,209,,2016,0,0,0,0,0,0,HURON,063,,,,N,OTH,000-000-000,"AS TRAIN WAS BEING PULLED TOWARDS THE WEST OUT OF THE YARD, THE ENGINEER CAME TO A STOP DUE TO THE R",ESISTANCE HE WAS PULLING AFTER A DISTANCE. CONDUCTOR WALKED BACK AND FOUND THE LAST 6 CARS HAD BEEN,DERAILED.,,,,,,,,,,,,,0,43.808074,-82.99163,2,3,,,,BAD AXE
16,11,IHB,2264,,,,,16,11,IHB,2264,,,16,11,17,6,40,PM,12,10,2,0,0,,GARY,0.5,18,60,4,1,004,E,KG22,4,959,7,Y,22 EAST,1,,4,CGTX,023361,009,Y,,,000,,1,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,63000,0,H021,H318,0,0,0,0,H021,4,1,004,63000,,18C089,0,000000,0,1,0,1,1,03,40,03,40,1,4,,3S,,,,248,,2016,0,0,0,0,0,0,LAKE,089,00,00,,N,OTH,000-000-000,"122 JOB SERVICES SAVAGE INDUSTRY.  CREW KICKED TWO CARS INTO 22 EAST, THEN KICKED ONE CAR INTO PASS.",THE TWO CARS THEY KICKED INTO 22 EAST ROLLED BACK INTO SINGLE CAR FOR PASS CAUSING IMPACT.  NOTHIN,"G DERAILED.  CREW DRUG TESTED, RESULTS NEGATIVE.",,,,,,,,,,,,,0,41.602137,-87.439913,2,5,K,,,SYSTEM
16,09,WC,899873,,,,,16,09,WC,899873,,,16,09,04,10,30,PM,01,0,0,0,0,,GARY,46.30,18,75,4,1,004,E,YKMS,4,1998,7,Y,TRACK KN10,1,,2,CSXT,298218,058,N,,,000,,2,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,8,0,0,116203,7120,H704,,0,0,0,0,H704,2,1,004,123323,,18C089,0,000000,0,1,0,1,0,03,30,03,30,1,4,,3L,,,,463,,2016,0,0,0,0,0,0,LAKE,089,00,00,,N,OTH,,YKMS02 WAS SWITCHING IN THE YARD WHEN THE ENGINEER PULLED THROUGH A SWITCH LINED AGAINST THEM IN AN,EASTWARD MOVEMENT. THE CONDUCTOR WAS ON THE REAR END OF THE TRAIN AND ASKED THE ENGINEER TO SHOVE BA,"CK. WHEN THEY SHOVED WEST THROUGH THE PREVIOUSLY RUN THROUGH SWITCH, 8 EMPTY CARS DERAILED. DERAILED","WERE CSXT 297086, CSXT 298061, CSXT 297712, NYC 458004, CSXT 297836, CSXT 297616, CSXT 298218 AND C","SXT 298331. THE CREW WAS D&A TESTED, ALL RESULTS WERE NEGATIVE.",,,,,,,,,,,0,41.622626,-87.382651,2,5,K,,,MATTESON
16,07,NS,121141,,,,,16,07,NS,121141,,,16,07,06,11,40,PM,01,0,0,0,0,,ELKHART,CD422.,18,75,4,1,004,E,BE42,4,0,7,Y,CT14,1,0000,2,NDYX,298395,001,N,,,000,,1,0,0,0,0,0,0,0,0,0,7,0,28,0,0,0,0,1,0,0,3144,500,H99E,,0,0,0,0,H99E,2,1,006,18394,,18C039,0,000000,0,1,0,0,0,,25,,,1,4,,1L,,,,250,,2016,0,0,0,0,0,0,ELKHART,039,,,,N,CWR,000-000-000,WHILE TRIMMING CT14 FROM THE EAST END CARS ROLLED OUT THE WEST END AND INTO THE SIDE OF A CUT THAT W,"AS BEING PULLED OUT OF CT15. DURING INSPECTION OF CT14, 8 ADDITIONAL CARS WERE FOUND THAT HADN''T BEE",N PROPERLY INVENTORIED DUE TO HUMP COMPUTER ISSUES,,,,,,,,,,,,,1,41.677391,-85.978436,2,5,K,,,DEARBORN
16,07,NS,121141,,,,,16,07,NS,121141,,,16,07,06,11,40,PM,01,0,0,0,0,,ELKHART,CD422.,18,75,4,1,006,E,BE46,4,0,7,Y,CT15,1,0000,2,CAIX,003052,001,N,,,000,,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,14750,0,H99E,,0,0,0,0,H99E,2,1,006,18394,,18C039,0,000000,0,1,0,0,0,01,10,,,3,4,,1L,,,,250,,2016,0,0,0,0,0,0,ELKHART,039,,,,N,CWR,000-000-000,WHILE TRIMMING CT14 FROM THE EAST END CARS ROLLED OUT THE WEST END AND INTO THE SIDE OF A CUT THAT W,"AS BEING PULLED OUT OF CT15. DURING INSPECTION OF CT14, 8 ADDITIONAL CARS WERE FOUND THAT HADN''T BEE",N PROPERLY INVENTORIED DUE TO HUMP COMPUTER ISSUES,,,,,,,,,,,,,1,41.677391,-85.978436,2,5,K,,,DEARBORN
